-2.0,-2.4029948954622293
-1.9,-3.093201407371659
-1.8,-4.401367744215934
-1.7,-7.761312063203498
-1.6,-34.24713581762735
-1.5,14.136835864559636
-1.4,5.88353198182529
-1.3,3.7383338312859156
-1.2,2.759702147839214
-1.1,2.204599460101547
-1.0,1.8508023610471973
-0.9,1.6087260057839827
-0.8,1.4353247419861954
-0.7,1.3074606066897532
-0.6,1.211631386473026
-0.5,1.1395004813494003
-0.4,1.0857176900933538
-0.3,1.0467512223258872
-0.2,1.0203380173438972
-0.1,1.0050191795206491
0.0,0.9999964574282637
0.1,1.0050191795206491
0.2,1.0203380173438972
0.3,1.0467512223258872
0.4,1.0857176900933538
0.5,1.1395004813494003
0.6,1.211631386473026
0.7,1.3074606066897532
0.8,1.4353247419861954
0.9,1.6087260057839827
1.0,1.8508023610471973
1.1,2.204599460101547
1.2,2.759702147839214
1.3,3.7383338312859156
1.4,5.88353198182529
1.5,14.136835864559636
1.6,-34.24713581762735
1.7,-7.761312063203498
1.8,-4.401367744215934
1.9,-3.093201407371659
2.0,-2.4029948954622293
