-5.0,-5.180552014951733E-4
-4.999,-5.077362410962976E-4
-4.998,-4.975842861364747E-4
-4.997,-4.875973100151649E-4
-4.996,-4.777733009181597E-4
-4.995,-4.6811026182949406E-4
-4.994,-4.586062105418027E-4
-4.993,-4.49259179665039E-4
-4.992,-4.4006721663353456E-4
-4.991,-4.3102838371155246E-4
-4.99,-4.2214075799722564E-4
-4.989,-4.134024314248561E-4
-4.988,-4.048115107658161E-4
-4.987,-3.9636611762775643E-4
-4.986,-3.880643884524049E-4
-4.985,-3.7990447451179485E-4
-4.984,-3.718845419030065E-4
-4.983,-3.640027715414529E-4
-4.982,-3.562573591526708E-4
-4.981,-3.4864651526266325E-4
-4.98,-3.411684651868255E-4
-4.979,-3.3382144901740755E-4
-4.978,-3.2660372160962255E-4
-4.977,-3.1951355256630033E-4
-4.976,-3.125492262211834E-4
-4.975,-3.057090416208766E-4
-4.974,-2.9899131250542873E-4
-4.973,-2.9239436728752864E-4
-4.972,-2.8591654903048833E-4
-4.971,-2.7955621542479273E-4
-4.97,-2.7331173876345215E-4
-4.969,-2.67181505916016E-4
-4.968,-2.6116391830132633E-4
-4.967,-2.5525739185907E-4
-4.966,-2.4946035702003584E-4
-4.965,-2.4377125867515063E-4
-4.964,-2.381885561433822E-4
-4.963,-2.3271072313833536E-4
-4.962,-2.27336247733778E-4
-4.961,-2.2206363232793835E-4
-4.96,-2.1689139360665254E-4
-4.959,-2.1181806250543085E-4
-4.958,-2.0684218417034634E-4
-4.957,-2.0196231791783328E-4
-4.956,-1.971770371934361E-4
-4.955,-1.9248492952941037E-4
-4.954,-1.8788459650132333E-4
-4.953,-1.8337465368359592E-4
-4.952,-1.7895373060395709E-4
-4.951,-1.746204706969853E-4
-4.95,-1.7037353125654337E-4
-4.949,-1.662115833872782E-4
-4.948,-1.6213331195515592E-4
-4.947,-1.5813741553699268E-4
-4.946,-1.542226063690865E-4
-4.945,-1.503876102948928E-4
-4.944,-1.466311667117857E-4
-4.943,-1.4295202851693047E-4
-4.942,-1.3934896205226397E-4
-4.941,-1.3582074704858327E-4
-4.94,-1.3236617656882022E-4
-4.939,-1.289840569504158E-4
-4.938,-1.256732077469231E-4
-4.937,-1.224324616687479E-4
-4.936,-1.1926066452311491E-4
-4.935,-1.1615667515323963E-4
-4.934,-1.1311936537673661E-4
-4.933,-1.1014761992324219E-4
-4.932,-1.072403363713445E-4
-4.931,-1.0439642508472033E-4
-4.93,-1.0161480914761723E-4
-4.929,-9.889442429959072E-5
-4.928,-9.62342188695713E-5
-4.927,-9.363315370926585E-5
-4.926,-9.109020212588342E-5
-4.925,-8.860434981421809E-5
-4.924,-8.617459478812283E-5
-4.923,-8.379994731132928E-5
-4.922,-8.147942982769085E-5
-4.921,-7.921207689083398E-5
-4.92,-7.699693509320883E-5
-4.919,-7.483306299461324E-5
-4.918,-7.271953105013912E-5
-4.917,-7.065542153759002E-5
-4.916,-6.863982848439112E-5
-4.915,-6.667185759397077E-5
-4.914,-6.475062617165512E-5
-4.913,-6.287526305008971E-5
-4.912,-6.104490851416924E-5
-4.911,-5.925871422554003E-5
-4.91,-5.7515843146645405E-5
-4.909,-5.581546946433301E-5
-4.908,-5.415677851307046E-5
-4.907,-5.253896669773505E-5
-4.906,-5.096124141602944E-5
-4.905,-4.9422820980513764E-5
-4.904,-4.792293454026619E-5
-4.903,-4.646082200221063E-5
-4.902,-4.5035733952088557E-5
-4.901,-4.364693157511204E-5
-4.9,-4.229368657630407E-5
-4.899,-4.097528110053589E-5
-4.898,-3.9691007652276114E-5
-4.897,-3.8440169015068005E-5
-4.896,-3.722207817073075E-5
-4.895,-3.603605821832881E-5
-4.894,-3.4880810186421734E-5
-4.893,-3.3756975083325315E-5
-4.892,-3.266323843739571E-5
-4.891,-3.159896307101449E-5
